x_m,y_m,width_left_m,width_right_m,vx_mps
-37.6952609,37.4243445,1.3724095,0.7537025,12.7844903
-37.7936401,37.442121,1.3701235,0.7536109,12.6973093
-37.892065,37.4596461,1.3678375,0.7535193,12.611452
-37.9905379,37.4769039,1.3655515,0.7534277,12.5268929
-38.0890595,37.4938783,1.3632655,0.7533361,12.4435476
-38.1876302,37.5105535,1.3609795,0.7532445,12.3612895
-38.2862542,37.5269155,1.3586935,0.7531528,12.2800969
-38.3849325,37.5429493,1.3564075,0.7530612,12.1999486
-38.483666,37.5586403,1.3521894,0.7562484,12.1208235
-38.5824555,37.5739736,1.3470307,0.7610318,12.0427009
-38.681302,37.5889344,1.3418719,0.7658152,11.9655601
-38.7802064,37.6035081,1.3367132,0.7705986,11.8893805
-38.8791694,37.6176797,1.3315544,0.775382,11.8141417
-38.9781921,37.6314346,1.3263956,0.7801655,11.7398231
-39.0772741,37.6447578,1.3212369,0.7849489,11.6664292
-39.1764146,37.6576341,1.3160781,0.7897323,11.5939855
-39.2756148,37.6700481,1.3109194,0.7945157,11.5224757
-39.3748735,37.6819843,1.3057606,0.7992991,11.4518838
-39.4741899,37.6934271,1.2986955,0.8052456,11.3821937
-39.5735627,37.7043608,1.2905992,0.8118211,11.3133892
-39.672991,37.7147698,1.2825029,0.8183967,11.2454542
-39.7724738,37.7246385,1.2744067,0.8249722,11.1783723
-39.8720099,37.7339513,1.2663104,0.8315478,11.1121269
-39.9715984,37.7426926,1.2582141,0.8381233,11.0467011
-40.0712385,37.7508467,1.2501178,0.8446988,10.9820644
-40.1709284,37.7583982,1.2420216,0.8512744,10.9181818
-40.2706637,37.7653314,1.2339253,0.8578499,10.8550427
-40.3704406,37.7716308,1.225829,0.8644255,10.7926365
-40.4702551,37.777281,1.215832,0.8736473,10.7309521
-40.5701034,37.7822663,1.2046963,0.8844544,10.6699782
-40.6699817,37.7865714,1.1935607,0.8952615,10.609703
-40.7698862,37.7901808,1.182425,0.9060686,10.5501142
-40.8698129,37.7930788,1.1712893,0.9168757,10.4911988
-40.9697581,37.79525,1.1601537,0.9276828,10.4329433
-41.0697205,37.7966789,1.149018,0.9384899,10.3753302
-41.1696968,37.79735,1.1378824,0.949297,10.3183469
-41.2696753,37.7972477,1.1267467,0.9601041,10.2619888
-41.3696486,37.7963565,1.115611,0.9709112,10.2062507
-41.4696094,37.7946611,1.1037382,0.9826027,10.1511266
-41.5695504,37.7921459,1.0913775,0.9948794,10.09661
-41.6694644,37.7887955,1.0790168,1.0071561,10.0426936
-41.7693439,37.7845945,1.0666562,1.0194329,9.9893693
-41.8691817,37.7795273,1.0542955,1.0317096,9.9366277
-41.9689705,37.7735785,1.0419348,1.0439863,9.8844586
-42.0687071,37.7667323,1.0295742,1.056263,9.8328424
-42.1683853,37.7589732,1.0172135,1.0685398,9.7817637
-42.2679868,37.7502867,1.0048528,1.0808165,9.7312241
-42.3674999,37.7406577,0.9924921,1.0930932,9.6812245
-42.4669131,37.7300715,0.9805512,1.1038444,9.6317649
-42.566215,37.7185131,0.9689165,1.1134826,9.582844
-42.665394,37.7059675,0.9572819,1.1231208,9.5344595
-42.7644385,37.6924199,0.9456472,1.132759,9.4866079
-42.8633371,37.6778552,0.9340125,1.1423972,9.4392842
-42.9620782,37.6622586,0.9223778,1.1520354,9.3924817
-43.0606529,37.6456148,0.9107431,1.1616736,9.3462108
-43.1590495,37.6279084,0.8991085,1.1713118,9.300507
-43.2572467,37.6091257,0.8874738,1.18095,9.2553814
-43.3552278,37.5892522,0.8758391,1.1905883,9.2108441
-43.4529758,37.5682735,0.8657065,1.1989676,9.1669037
-43.5504741,37.5461749,0.8567804,1.2063359,9.1235675
-43.6477058,37.522942,0.8478543,1.2137041,9.0808413
-43.7446542,37.4985603,0.8389282,1.2210724,9.0387291
-43.8413023,37.4730152,0.830002,1.2284407,8.9972332
-43.9376336,37.4462923,0.8210759,1.2358089,8.9563536
-44.0336287,37.4183777,0.8121498,1.2431772,8.9160598
-44.1292669,37.3892586,0.8032237,1.2505454,8.8763243
-44.2245287,37.3589222,0.7942976,1.2579137,8.8371728
-44.3193906,37.3273569,0.7853714,1.265282,8.7986294
-44.4138292,37.2945509,0.7795329,1.2719588,8.7607171
-44.5078212,37.2604926,0.7764218,1.2780249,8.7234571
-44.6013431,37.2251705,0.7733106,1.284091,8.6868687
-44.6943716,37.1885726,0.7701995,1.2901571,8.6509694
-44.7868832,37.1506876,0.7670883,1.2962233,8.6157744
-44.8788545,37.1115036,0.7639772,1.3022894,8.5812961
-44.9702543,37.0710126,0.7608661,1.3083555,8.5473418
-45.0610531,37.029209,0.7577549,1.3144216,8.513619
-45.1512363,36.9860836,0.7546438,1.3204877,8.4801572
-45.2407769,36.9416331,0.7515326,1.3265538,8.446984
-45.3296474,36.8958542,0.7501161,1.3310517,8.4141254
-45.4178207,36.8487435,0.7503448,1.3340268,8.3816051
-45.5052696,36.8002977,0.7505735,1.337002,8.3494451
-45.5919669,36.7505135,0.7508023,1.3399772,8.3176645
-45.6778853,36.6993876,0.751031,1.3429524,8.2862801
-45.7629975,36.6469166,0.7512597,1.3459276,8.255306
-45.8472634,36.5931055,0.7514885,1.3489028,8.2249102
-45.9306441,36.5379574,0.7517172,1.351878,8.1953881
-46.0131222,36.4814576,0.7519459,1.3548531,8.166812
-46.0946592,36.4236045,0.7521747,1.3578283,8.1392531
-46.1752166,36.3643965,0.7526986,1.3615401,8.112781
-46.2547561,36.303832,0.7535374,1.3660378,8.0874636
-46.3332393,36.2419092,0.7543762,1.3705354,8.0633669
-46.4106276,36.1786266,0.755215,1.3750331,8.0405543
-46.4868827,36.1139826,0.7560538,1.3795308,8.0190862
-46.5619662,36.0479755,0.7568927,1.3840285,7.9990198
-46.6358429,35.9806008,0.7577315,1.3885262,7.979829
-46.7084772,35.9118643,0.7585703,1.3930239,7.9606919
-46.7798278,35.8417905,0.7594091,1.3975216,7.9416928
-46.8498591,35.7704003,0.7602479,1.4020192,7.9229161
-46.9185351,35.6977143,0.7602095,1.4061484,7.9044468
-46.98582,35.6237533,0.7591419,1.4098453,7.8863698
-47.0516781,35.548538,0.7580744,1.4135421,7.86877
-47.1160734,35.4720893,0.7570068,1.417239,7.8517322
-47.1789701,35.3944277,0.7559393,1.4209359,7.8353408
-47.2403325,35.3155741,0.7548717,1.4246328,7.8196796
-47.3001403,35.2355285,0.7538041,1.4283296,7.803987
-47.3583812,35.1543053,0.7527366,1.4320265,7.7888122
-47.415031,35.071974,0.751669,1.4357234,7.7760682
-47.4700923,34.9885722,0.7506015,1.4394202,7.7656426
-47.5235672,34.9041374,0.75,1.4414322,7.7574215
-47.5754583,34.818707,0.75,1.4412699,7.7512902
-47.6257678,34.7323187,0.75,1.4411075,7.7471339
-47.6744982,34.6450099,0.75,1.4409451,7.7448377
-47.7216518,34.5568182,0.75,1.4407827,7.7442877
-47.7672309,34.467781,0.75,1.4406204,7.7453703
-47.8112102,34.3779934,0.75,1.440458,7.7479737
-47.8535748,34.2875216,0.75,1.4402956,7.7514673
-47.894357,34.1963064,0.75,1.4401333,7.7549737
-47.9335449,34.1043758,0.75,1.4399709,7.758451
-47.9711264,34.011758,0.751224,1.439015,7.7618589
-48.0070894,33.9184809,0.754188,1.4369312,7.7651588
-48.041422,33.8245729,0.7571519,1.4348473,7.7683133
-48.0741121,33.7300618,0.7601158,1.4327635,7.7712869
-48.1051476,33.6349759,0.7630797,1.4306797,7.7740459
-48.1345166,33.5393433,0.7660436,1.4285959,7.7765581
-48.1621914,33.443249,0.7690075,1.426512,7.7787932
-48.188164,33.3467591,0.7719715,1.4244282,7.7814731
-48.2124726,33.2498172,0.7749354,1.4223444,7.7857415
-48.2351295,33.1524581,0.7778993,1.4202605,7.7914926
-48.2561468,33.0547161,0.7811824,1.4173274,7.7986217
-48.2755367,32.9566259,0.7849661,1.4130625,7.8070257
-48.2933114,32.8582222,0.7887498,1.4087976,7.8166027
-48.3094832,32.7595393,0.7925335,1.4045327,7.8272527
-48.3240641,32.6606121,0.7963172,1.4002677,7.838877
-48.3370665,32.561475,0.8001009,1.3960028,7.8513789
-48.348505,32.4621398,0.8038846,1.3917379,7.8646633
-48.3584017,32.3626179,0.8076683,1.3874729,7.8792554
-48.3667864,32.2629715,0.811452,1.383208,7.8962011
-48.3736945,32.1632217,0.8152357,1.3789431,7.9154262
-48.3791618,32.0633898,0.8189325,1.3735861,7.9368553
-48.3832239,31.9634968,0.8224788,1.3663358,7.9604125
-48.3859164,31.8635641,0.826025,1.3590855,7.9860218
-48.3872751,31.7636127,0.8295713,1.3518351,8.0136077
-48.3873355,31.663664,0.8331175,1.3445848,8.043096
-48.3861332,31.5637389,0.8366638,1.3373345,8.0744136
-48.3837025,31.4638114,0.8402101,1.3300841,8.1074892
-48.3800691,31.3638534,0.8437563,1.3228338,8.1418142
-48.3752547,31.263966,0.8473026,1.3155835,8.1765086
-48.3692786,31.1641577,0.8508489,1.3083331,8.211584
-48.3621602,31.0644374,0.8546582,1.3015604,8.2470497
-48.3539186,30.9648134,0.8589734,1.295706,8.2829127
-48.3445732,30.8652945,0.8632886,1.2898516,8.3191778
-48.3341433,30.7658892,0.8676038,1.2839971,8.3558481
-48.3226481,30.6666061,0.871919,1.2781427,8.392925
-48.3101069,30.567454,0.8762341,1.2722883,8.4304081
-48.2965374,30.4684298,0.8805493,1.2664339,8.468296
-48.2819542,30.3695304,0.8848645,1.2605794,8.5064071
-48.2663733,30.2707851,0.8891797,1.254725,8.5443916
-48.2498073,30.1722005,0.8934949,1.2488706,8.5822647
-48.2322688,30.0737832,0.89946,1.2420118,8.6200401
-48.2137704,29.9755399,0.9089541,1.233005,8.6577297
-48.1943247,29.8774771,0.9184483,1.2239981,8.6953441
-48.1739444,29.7796016,0.9279425,1.2149912,8.7328927
-48.152642,29.6819197,0.9374366,1.2059844,8.7703832
-48.1304302,29.5844383,0.9469308,1.1969775,8.8078225
-48.107324,29.4871733,0.9564249,1.1879706,8.8452161
-48.0833399,29.3901391,0.9659191,1.1789638,8.8827104
-48.0584901,29.2933198,0.9754132,1.1699569,8.9205967
-48.0327912,29.196718,0.9849074,1.16095,8.9588789
-48.0062597,29.1003363,0.9955956,1.1501371,8.9975601
-47.9789123,29.0041775,1.0091375,1.1350078,9.0366424
-47.9507655,28.9082442,1.0226795,1.1198785,9.0761271
-47.921836,28.8125391,1.0362215,1.1047492,9.1160148
-47.8921404,28.7170648,1.0497635,1.0896199,9.1557758
-47.8616953,28.6218241,1.0633054,1.0744906,9.1952065
-47.8305195,28.5268266,1.0768474,1.0593613,9.2343117
-47.7986311,28.4320818,1.0903894,1.044232,9.2730962
-47.7660385,28.3375758,1.1039314,1.0291027,9.3115646
-47.7327546,28.2433094,1.1174733,1.0139734,9.3497214
-47.6987924,28.1492834,1.1309479,0.9991145,9.3875711
-47.664165,28.0554985,1.1442414,0.9849812,9.4251179
-47.6288851,27.9619554,1.157535,0.9708479,9.4623661
-47.5929659,27.868655,1.1708285,0.9567147,9.4993198
-47.5564204,27.7755979,1.1841221,0.9425814,9.5359829
-47.5192613,27.6827849,1.1974157,0.9284481,9.5723595
-47.4815006,27.5902137,1.2107092,0.9143149,9.6084533
-47.4431495,27.4978808,1.2240028,0.9001816,9.6442682
-47.4042236,27.4057911,1.2372963,0.8860483,9.6798077
-47.3647355,27.3139429,1.2505899,0.8719151,9.7150755
-47.324698,27.2223345,1.262312,0.8591942,9.7500751
-47.2841239,27.1309642,1.2692639,0.850761,9.7848099
-47.2430259,27.0398304,1.2762157,0.8423277,9.8192833
-47.2014169,26.9489313,1.2831675,0.8338945,9.8534986
-47.1593095,26.8582653,1.2901194,0.8254613,9.887459
-47.1167165,26.7678307,1.2970712,0.817028,9.9211677
-47.0736461,26.677616,1.3040231,0.8085948,9.9546278
-47.0301074,26.5876065,1.3109749,0.8001616,9.9878423
-46.986128,26.4978164,1.3179268,0.7917284,10.0208142
-46.9417261,26.4082384,1.3248786,0.7832951,10.0535464
-46.8969196,26.3188654,1.3312855,0.7762172,10.0860418
-46.8517266,26.2296903,1.3358065,0.7738296,10.1183031
-46.8061652,26.1407059,1.3403275,0.7714419,10.1503332
-46.7602535,26.0519052,1.3448486,0.7690542,10.1821347
-46.7140094,25.9632809,1.3493696,0.7666665,10.2137103
-46.667451,25.8748259,1.3538906,0.7642788,10.2450625
-46.620591,25.786523,1.3584116,0.7618911,10.276194
-46.5734401,25.6983525,1.3629327,0.7595035,10.3071071
-46.5260261,25.6103284,1.3674537,0.7571158,10.3378044
-46.478365,25.5224422,1.3719747,0.7547281,10.3682883
-46.4304726,25.4346854,1.3759339,0.7527629,10.3985612
-46.382365,25.3470497,1.3776538,0.7524817,10.4286253
-46.3340582,25.2595265,1.3793737,0.7522004,10.4584829
-46.2855679,25.1721075,1.3810936,0.7519191,10.4881364
-46.2369103,25.0847842,1.3828135,0.7516378,10.5175878
-46.1881013,24.9975482,1.3845335,0.7513566,10.5468394
-46.1391534,24.9103853,1.3862534,0.7510753,10.5758934
-46.0900758,24.8232815,1.3879733,0.750794,10.6047517
-46.0408841,24.7362447,1.3896932,0.7505128,10.6334164
-45.9915861,24.6492702,1.3914131,0.7502315,10.6618896
-45.9421897,24.5623532,1.3927644,0.75,10.6901732
-45.8927029,24.475489,1.3924013,0.75,10.7182693
-45.8431336,24.388673,1.3920382,0.75,10.7461797
-45.7934898,24.3019005,1.3916751,0.75,10.7739063
-45.7437793,24.2151668,1.391312,0.75,10.801451
-45.6940101,24.1284671,1.3909489,0.75,10.8288156
-45.6441895,24.0417957,1.3905858,0.75,10.8560019
-45.594323,23.9551476,1.3902227,0.75,10.8830117
-45.544416,23.8685228,1.3898597,0.75,10.9098468
-45.4944722,23.7819195,1.3894966,0.75,10.9365088
-45.4444951,23.6953353,1.3894727,0.7500581,10.9629994
-45.3944884,23.6087684,1.3913208,0.7504369,10.9893204
-45.3444559,23.5222165,1.393169,0.7508156,11.0154733
-45.2944011,23.4356775,1.3950172,0.7511944,11.0414598
-45.2443278,23.3491494,1.3968653,0.7515732,11.0672814
-45.1942395,23.2626302,1.3987135,0.751952,11.0929397
-45.1441401,23.1761177,1.4005617,0.7523307,11.1184363
-45.0940311,23.089611,1.4024099,0.7527095,11.1437727
-45.0439113,23.0031107,1.404258,0.7530883,11.1689504
-44.9937789,22.9166176,1.4061062,0.753467,11.1939708
-44.9436323,22.8301325,1.4077173,0.7537475,11.2188355
-44.89347,22.7436563,1.4077385,0.7533687,11.2435457
-44.8432902,22.6571898,1.4077598,0.7529899,11.2681031
-44.7930913,22.5707338,1.407781,0.7526112,11.2925089
-44.7428717,22.4842892,1.4078022,0.7522324,11.3167645
-44.6926298,22.3978568,1.4078235,0.7518536,11.3408713
-44.6423651,22.3114394,1.4078447,0.7514749,11.3648306
-44.5920715,22.2250436,1.407866,0.7510961,11.3886438
-44.5417304,22.1386744,1.4078872,0.7507173,11.4123121
-44.491325,22.0523419,1.4079085,0.7503385,11.4358368
-44.4408384,21.966056,1.4077995,0.7500345,11.4592191
-44.3902539,21.8798265,1.4065938,0.7503591,11.4824604
-44.3395544,21.7936634,1.4053881,0.7506838,11.5055618
-44.2887231,21.7075765,1.4041825,0.7510085,11.5285246
-44.2377432,21.6215759,1.4029768,0.7513331,11.5513499
-44.1865978,21.5356713,1.4017712,0.7516578,11.574039
-44.1352731,21.449878,1.4005655,0.7519825,11.596593
-44.0837566,21.3642112,1.3993598,0.7523071,11.619013
-44.0320273,21.27867,1.3981542,0.7526318,11.6413002
-43.980071,21.1932644,1.3969485,0.7529565,11.6634557
-43.9278731,21.1080041,1.395566,0.7535901,11.6854807
-43.8754193,21.0228989,1.3922194,0.7576563,11.7073761
-43.8226952,20.9379588,1.3888728,0.7617225,11.7291431
-43.7696865,20.8531934,1.3855262,0.7657886,11.7507827
-43.7163787,20.7686126,1.3821796,0.7698548,11.7478562
-43.6627575,20.6842263,1.378833,0.7739209,11.6669842
-43.6088136,20.6000523,1.3754864,0.7779871,11.5872663
-43.5545384,20.516109,1.3721398,0.7820532,11.5086875
-43.4999083,20.4323921,1.3687932,0.7861194,11.431226
-43.44491,20.3489133,1.3654466,0.7901855,11.3548599
-43.3895302,20.2656843,1.3617738,0.7944972,11.2795679
-43.3337558,20.1827169,1.3528991,0.8027247,11.2053285
-43.2775733,20.1000228,1.3440244,0.8109523,11.1321207
-43.2209696,20.0176137,1.3351496,0.8191798,11.059923
-43.1639313,19.9355015,1.3262749,0.8274074,10.9887141
-43.1064452,19.8536978,1.3174001,0.8356349,10.9184723
-43.0485037,19.7722223,1.3085254,0.8438624,10.8491852
-42.9901001,19.6910956,1.2996506,0.85209,10.7808546
-42.9312112,19.6103161,1.2907759,0.8603175,10.7134662
-42.8718253,19.5298979,1.2819011,0.868545,10.6470055
-42.8119309,19.4498556,1.2728922,0.8769176,10.581458
-42.7515162,19.3702035,1.2602257,0.8892425,10.5168088
-42.6905694,19.290956,1.2475593,0.9015675,10.4530427
-42.629079,19.2121274,1.2348928,0.9138924,10.3901441
-42.5670332,19.1337321,1.2222264,0.9262173,10.3280968
-42.5044203,19.0557845,1.2095599,0.9385423,10.266884
-42.4412342,18.9783056,1.1968935,0.9508672,10.2065033
-42.3774701,18.9013182,1.184227,0.9631921,10.1469766
-42.3131073,18.8248259,1.1715606,0.975517,10.0882987
-42.2481363,18.7488467,1.1588942,0.987842,10.0304635
-42.1825478,18.6733984,1.1462113,1.0001887,9.9734647
-42.1163323,18.5984989,1.1321511,1.0143645,9.9172953
-42.0494806,18.524166,1.1180909,1.0285402,9.8619475
-41.9819832,18.4504176,1.1040308,1.0427159,9.8074126
-41.9138308,18.3772716,1.0899706,1.0568917,9.7536811
-41.8450139,18.3047459,1.0759105,1.0710674,9.7007419
-41.7755276,18.2328627,1.0618503,1.0852431,9.6485846
-41.7053691,18.1616466,1.0477902,1.0994189,9.597213
-41.6345234,18.0911093,1.03373,1.1135946,9.5466337
-41.5629851,18.0212728,1.0196698,1.1277703,9.4968526
-41.4907486,17.952159,1.0056097,1.141946,9.4478748
-41.4178084,17.8837898,0.9958041,1.1546883,9.3997046
-41.3441591,17.8161871,0.9860494,1.1674135,9.3523448
-41.2697952,17.7493728,0.9762946,1.1801387,9.3057972
-41.1947112,17.6833687,0.9665398,1.1928639,9.2600621
-41.1189016,17.6181969,0.9567851,1.205589,9.2151378
-41.0423615,17.5538797,0.9470303,1.2183142,9.171018
-40.9650882,17.4904411,0.9372755,1.2310394,9.1277092
-40.8870799,17.4279059,0.9275208,1.2437646,9.0852342
-40.8083365,17.3663003,0.917766,1.2564897,9.0436151
-40.7288577,17.3056505,0.9080113,1.2692149,9.0028728
-40.6486435,17.2459825,0.9000783,1.278006,8.9630268
-40.5676937,17.1873226,0.8922121,1.2866528,8.9240953
-40.4860083,17.1296969,0.884346,1.2952995,8.8860946
-40.4035869,17.0731315,0.8764798,1.3039463,8.8490392
-40.3204296,17.0176527,0.8686136,1.312593,8.8129414
-40.2365294,16.9632823,0.8607475,1.3212398,8.7777903
-40.1518797,16.9100425,0.8528813,1.3298865,8.7435755
-40.0665046,16.8579744,0.8450152,1.3385332,8.7103504
-39.9804128,16.8071087,0.837149,1.34718,8.6781674
-39.8936127,16.7574763,0.8292829,1.3558267,8.6470785
-39.8061132,16.7091079,0.8231919,1.3609189,8.6171343
-39.7179227,16.6620345,0.8172123,1.3657882,8.5883843
-39.62905,16.6162867,0.8112326,1.3706576,8.5608766
-39.5395036,16.5718954,0.805253,1.3755269,8.5346571
-39.4492921,16.5288913,0.7992733,1.3803962,8.5097699
-39.3584053,16.4872968,0.7932937,1.3852656,8.4859532
-39.2668278,16.447129,0.787314,1.3901349,8.4625318
-39.174625,16.4084327,0.7813343,1.3950042,8.4395557
-39.0818168,16.3712308,0.7753547,1.3998735,8.4170741
-38.9884233,16.3355462,0.769375,1.4047429,8.3951349
-38.8944644,16.3014019,0.767153,1.407462,8.3737848
-38.7999602,16.2688205,0.7652694,1.4099876,8.3530691
-38.7049307,16.2378252,0.7633857,1.4125131,8.3330312
-38.6093959,16.2084387,0.761502,1.4150387,8.3137128
-38.5133757,16.1806839,0.7596184,1.4175643,8.2951534
-38.4168799,16.154581,0.7577347,1.4200898,8.2771273
-38.3199174,16.130147,0.755851,1.4226154,8.2590621
-38.2225435,16.1074043,0.7539674,1.4251409,8.2410168
-38.124789,16.0863677,0.7520837,1.4276665,8.2230504
-38.026685,16.067052,0.7502,1.4301921,8.205222
-37.9282625,16.0494723,0.75,1.4312397,8.1875904
-37.8295523,16.0336432,0.75,1.4321118,8.1702143
-37.7305854,16.0195797,0.75,1.4329839,8.1531518
-37.6313929,16.0072967,0.75,1.433856,8.1364606
-37.5320056,15.996809,0.75,1.4347281,8.1201976
-37.4324377,15.9881299,0.75,1.4356002,8.1039019
-37.3326966,15.981261,0.75,1.4364722,8.0880954
-37.2328522,15.9761859,0.75,1.4373443,8.074839
-37.1329345,15.9728824,0.75,1.4382164,8.0640032
-37.0329734,15.9713281,0.75,1.4390885,8.0554587
-36.9329989,15.9715009,0.7508684,1.4387839,8.0490773
-36.833041,15.9733785,0.7518663,1.4383038,8.0447321
-36.7331296,15.9769386,0.7528642,1.4378237,8.0422975
-36.6332948,15.9821589,0.753862,1.4373436,8.04165
-36.5335665,15.9890172,0.7548599,1.4368635,8.0426678
-36.43396,15.9974926,0.7558578,1.4363833,8.0452314
-36.334484,16.0075708,0.7568557,1.4359032,8.0488959
-36.2351932,16.0192401,0.7578536,1.4354231,8.0528513
-36.1361089,16.0324926,0.7588515,1.434943,8.0570731
-36.0372526,16.0473202,0.7598494,1.4344629,8.0615365
-35.9386455,16.0637147,0.7594337,1.4338674,8.0662168
-35.840309,16.0816681,0.7587619,1.4332509,8.0710889
-35.7422644,16.1011722,0.7580901,1.4326345,8.0761281
-35.6445329,16.1222191,0.7574183,1.432018,8.0813095
-35.5471359,16.1448005,0.7567465,1.4314015,8.0866083
-35.4501132,16.1689036,0.7560747,1.4307851,8.0920002
-35.3535071,16.1945131,0.7554028,1.4301686,8.0975028
-35.2573018,16.2216282,0.754731,1.4295522,8.1031706
-35.1615207,16.2502385,0.7540592,1.4289357,8.1089622
-35.0661874,16.2803337,0.7533874,1.4283193,8.114837
-34.9713252,16.3119036,0.7530001,1.4286304,8.1207554
-34.8769577,16.3449377,0.7526741,1.4291411,8.1266785
-34.7831081,16.3794258,0.752348,1.4296518,8.1325683
-34.6898001,16.4153575,0.7520219,1.4301625,8.1383881
-34.5970569,16.4527226,0.7516958,1.4306732,8.1441017
-34.504917,16.4915041,0.7513697,1.4311838,8.1496743
-34.4134105,16.5316729,0.7510437,1.4316945,8.1560421
-34.3225087,16.5732035,0.7507176,1.4322052,8.1651375
-34.2322128,16.6160558,0.7503915,1.4327159,8.1768668
-34.1425238,16.66019,0.7500654,1.4332265,8.1911361
-34.0534426,16.7055662,0.7518086,1.4321213,8.2078518
-33.9649704,16.7521445,0.754071,1.4306105,8.2269211
-33.877108,16.799885,0.7563334,1.4290997,8.2482528
-33.7898566,16.8487479,0.7585958,1.427589,8.2717573
-33.7032171,16.8986933,0.7608583,1.4260782,8.2973473
-33.6172,16.9496758,0.7631207,1.4245674,8.324938
-33.5318127,17.0016539,0.7653831,1.4230567,8.3542549
-33.4470312,17.0546104,0.7676455,1.4215459,8.3848688
-33.3628498,17.1085176,0.7699079,1.4200352,8.4167602
-33.2792628,17.1633479,0.7721703,1.4185244,8.4499087
-33.1962648,17.2190734,0.7798004,1.4109514,8.4842929
-33.1138499,17.2756665,0.7889816,1.4016267,8.5198908
-33.0320126,17.3330995,0.7981628,1.3923019,8.55668
-32.9507473,17.3913447,0.807344,1.3829771,8.5946381
-32.8700483,17.4503743,0.8165252,1.3736523,8.6337427
-32.7899138,17.5101578,0.8257064,1.3643276,8.6739715
-32.7103389,17.5706644,0.8348876,1.3550028,8.7154449
-32.631302,17.6318725,0.8440688,1.345678,8.7584374
-32.5527892,17.6937544,0.85325,1.3363533,8.8012702
-32.4747866,17.7562826,0.8624312,1.3270285,8.8437251
-32.39728,17.8194297,0.8757451,1.3121909,8.8858081
-32.3202554,17.8831681,0.8904204,1.2955373,8.9275252
-32.243699,17.9474702,0.9050957,1.2788837,8.9688821
-32.1675966,18.0123086,0.9197711,1.2622301,9.0098845
-32.0919342,18.0776558,0.9344464,1.2455765,9.0505379
-32.0166928,18.1434887,0.9491217,1.228923,9.0908476
-31.9418507,18.2097852,0.963797,1.2122694,9.1308188
-31.8673976,18.276511,0.9784724,1.1956158,9.1704565
-31.7933127,18.3436406,0.9931477,1.1789622,9.2097658
-31.7195751,18.4111486,1.007823,1.1623086,9.2487513
-31.646164,18.4790098,1.0245918,1.1457207,9.2874179
-31.5730584,18.5471987,1.0421404,1.1291572,9.3257701
-31.5002376,18.6156899,1.059689,1.1125938,9.3638123
-31.4276805,18.6844581,1.0772375,1.0960303,9.4015491
-31.3553665,18.7534779,1.0947861,1.0794668,9.4389845
-31.283269,18.8227291,1.1123347,1.0629034,9.4761229
-31.2113608,18.8921918,1.1298833,1.0463399,9.5129682
-31.1396282,18.9618311,1.1474318,1.0297764,9.5495245
-31.0680467,19.0316223,1.1649804,1.0132129,9.5857956
-30.9965919,19.1015409,1.182529,0.9966495,9.6217854
-30.9252393,19.1715622,1.198957,0.979855,9.6574976
-30.8539644,19.2416616,1.2149162,0.9629638,9.6929358
-30.7827427,19.3118145,1.2308754,0.9460726,9.7281036
-30.7115498,19.3819963,1.2468346,0.9291815,9.7630045
-30.6403611,19.4521823,1.2627938,0.9122903,9.7976418
-30.569151,19.5223492,1.278753,0.8953992,9.832019
-30.4978963,19.5924759,1.2947122,0.878508,9.8661393
-30.4265812,19.6625407,1.3106714,0.8616168,9.9000058
-30.3551879,19.732525,1.3266305,0.8447257,9.9336219
-30.2836984,19.8024099,1.3425897,0.8278345,9.9669904
-30.2120948,19.8721766,1.3532797,0.8175278,10.0001145
-30.1403593,19.9418064,1.3615061,0.8102995,10.032997
-30.068474,20.0112804,1.3697326,0.8030712,10.0656409
-29.9964209,20.0805799,1.377959,0.795843,10.0980491
-29.9241822,20.1496861,1.3861855,0.7886147,10.1302242
-29.8517395,20.2185807,1.3944119,0.7813864,10.1621691
-29.7790774,20.2872471,1.4026383,0.7741582,10.1938864
-29.7061861,20.3556708,1.4108648,0.7669299,10.2253788
-29.6330552,20.4238379,1.4190912,0.7597017,10.2566487
-29.5596743,20.4917347,1.4273176,0.7524734,10.2876988
-29.4860331,20.5593477,1.4286402,0.75,10.3185315
-29.4121211,20.6266631,1.4263715,0.75,10.3491493
-29.3379281,20.6936672,1.4241027,0.75,10.3795545
-29.2634437,20.7603463,1.421834,0.75,10.4097496
-29.1886575,20.8266868,1.4195653,0.75,10.4397368
-29.113559,20.892675,1.4172966,0.75,10.4695183
-29.03814,20.9582988,1.4150279,0.75,10.4990965
-28.9623957,21.0235478,1.4127592,0.75,10.5284735
-28.8863215,21.0884118,1.4104904,0.75,10.5576515
-28.8099125,21.1528807,1.4082217,0.75,10.5866325
-28.7331642,21.2169445,1.4054894,0.7508698,10.6154187
-28.6560718,21.2805931,1.4024896,0.7522411,10.6440121
-28.5786307,21.3438164,1.3994899,0.7536125,10.6724146
-28.500836,21.4066043,1.3964901,0.7549839,10.7006284
-28.4226832,21.4689467,1.3934904,0.7563553,10.7286553
-28.3441683,21.5308329,1.3904906,0.7577266,10.756427
-28.2652886,21.5922528,1.3874908,0.759098,10.7826417
-28.1860408,21.6531986,1.3844911,0.7604694,10.8075202
-28.1064235,21.7136613,1.3814913,0.7618408,10.8310802
-28.0264351,21.773632,1.3784916,0.7632121,10.853339
-27.946074,21.8331018,1.3778242,0.763591,10.8743144
